"Data Source","World Development Indicators",

"Last Updated Date","2025-04-15",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Germany","DEU","Households and NPISHs final consumption expenditure (% of GDP)","NE.CON.PRVT.ZS","","","","","","","","","","","55.3645649459293","55.5698175843899","56.1981337221484","55.7478171374176","55.5297325135782","57.9860852003121","57.8783005880791","58.1646240612693","57.5874050144302","57.8859783251873","58.6437648723132","59.213662228336","59.1130007749793","59.2158891566356","59.0109645935328","58.3919018163791","56.9355415670323","57.3536236691911","56.8644181707518","56.9322000771001","56.1406119307313","55.8337155458938","55.7637625812187","56.4515688483731","55.9330148747021","55.6858936908202","56.1010805989961","56.019479661241","55.4354179131785","55.7167684042287","55.7554727045632","55.8727960902379","55.1089792026482","55.7266791918994","55.3957628301294","55.6293346977912","54.7421048726805","53.0876556710277","53.3203330141176","55.3290552213141","54.0204353111167","53.31292920544","53.8271948806948","53.4926480845958","52.3889426732816","51.9491517184386","51.7415232892485","51.1080390620544","51.1024064958192","51.0493425519395","49.532006423896","48.5654678685475","50.0599921595407","49.9266046278267","",
"Djibouti","DJI","Households and NPISHs final consumption expenditure (% of GDP)","NE.CON.PRVT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.3746368617903","60.6712512932171","61.5705140306223","61.3912470168645","62.3701651877118","63.0218429419807","65.411036130098","70.9544881664373","75.7091158246729","68.4894990658499","60.5692184451516","",
"Dominica","DMA","Households and NPISHs final consumption expenditure (% of GDP)","NE.CON.PRVT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.1179485232708","85.302933084881","92.7839884893017","87.5963650132526","82.8879572198931","81.3249850307148","85.4289394066408","76.5207373271889","77.0396253807396","78.4875238871499","78.2314149451736","79.6405314623737","87.7313269420781","","","","","","",
"Denmark","DNK","Households and NPISHs final consumption expenditure (% of GDP)","NE.CON.PRVT.ZS","","","","","","","58.0097764222616","58.2782467543154","56.8569712341786","55.2705221968317","55.124438909136","53.7445013765471","51.2719398599866","52.417391568077","52.8194218064418","53.9659659773269","55.1123486399316","55.4407474720942","54.656969334078","54.3324359164546","54.2997544407401","54.6762088356453","53.4196701558886","52.7162398754268","52.801030426441","52.7087496273672","53.0818183684189","51.7341579792977","50.771154579061","50.5648696418555","49.7495192484797","49.9376729337173","49.9739803399436","49.8229285317979","50.9852543277923","50.5955149673213","50.20785192994","50.0269879736676","50.1742867251161","48.7678047102884","47.0970550360451","46.6839273373453","46.8957299137905","47.1748039890791","47.6095381283302","47.6673109486695","47.320971761966","47.3698703966095","47.1755842281987","48.2725067763868","47.560487173439","47.8704025142108","48.0945219467073","47.5493610410104","47.1824860532112","47.2541851499827","46.8126107116679","46.4308556598143","47.1854206960277","47.0983967682387","46.1580862277032","45.0194140711319","43.0555626737731","45.4658935690809","",
"Dominican Republic","DOM","Households and NPISHs final consumption expenditure (% of GDP)","NE.CON.PRVT.ZS","70.1219973774527","73.8572163714367","75.2942604052906","75.1169403823278","76.2578369986191","77.67143339714","80.0589490801911","80.3150367220719","81.2250949865629","78.8459975619667","79.2552605856614","81.692499669967","74.7172810707457","74.0595139457523","76.04250234132","72.6761739553234","80.7226545362521","81.2861944801727","81.2204298327138","76.7555401178439","81.6393779154896","75.5192633806356","79.5295369886542","79.0947128603345","82.8884941090219","80.216537320562","76.6789899047844","80.1546338579514","75.6274871584907","79.4336622154601","81.701294152489","83.0714011150101","84.2227819430431","80.983026245676","78.8387061154553","78.5573849151677","77.6321969268118","74.6162052050867","71.9003375547487","71.3437226404166","71.6917294438605","70.4284745836065","70.3468920012565","72.0974611289506","70.8410271620728","72.1288205078099","71.6027539248101","70.89472782076","73.4982372884469","74.2713766776898","74.3413543580948","76.2673158189701","75.0404271953811","73.1754376677133","71.6094125038242","70.917021990262","70.4923314504726","69.4502669310295","68.2975758756548","67.7989600618159","69.6926104858023","66.4122579909316","65.4854087845714","64.7106699695743","",
"Algeria","DZA","Households and NPISHs final consumption expenditure (% of GDP)","NE.CON.PRVT.ZS","56.0692207649682","48.7833896786407","47.6877423566921","63.5593835446304","64.883887596575","64.245981073731","63.7097514445527","56.8732678698709","56.3695162564903","55.1411647902428","53.8986207043809","55.3721037637389","53.5172966254285","49.823297291267","44.9441215989286","49.5130957649043","46.9709019185271","49.530939234078","47.0163807452895","44.1072439996208","41.7230755378367","44.20062473197","44.6050114217538","44.0735980454518","50.5605366713839","51.8709199618201","57.7629358454966","57.1516843506246","59.3419126283493","61.8001413545456","56.8369918715794","47.9218491184606","51.7744706301379","54.9399643055865","55.5682179877943","55.1291055206118","52.7315149728923","51.4459407913497","54.9973461454764","51.593966767937","41.5710483825203","41.7784696901892","42.0648262242641","39.2310535420328","37.7537667843563","34.497457349782","32.0734584369448","32.1454504424251","30.4314345080652","36.6742602651627","33.2646236032592","30.3771883498999","31.9593840723923","34.4351870313452","35.7928072769144","39.8442610251324","41.1241999521921","42.0568226816155","41.7293849433374","42.8003708429314","46.5668369396335","42.3738906284948","37.9593899747646","40.7909486648895","",
"East Asia & Pacific (excluding high income)","EAP","Households and NPISHs final consumption expenditure (% of GDP)","NE.CON.PRVT.ZS","54.2558646270176","67.5920475822482","76.561832837726","72.0126038672605","65.7768574954371","60.5508884696915","59.5833836517751","65.3374090867773","66.104076227984","62.3141554000453","59.7328329928467","57.7554268788028","58.5660226369401","57.9684530035636","57.5496300078305","57.0784946919967","58.6946784270504","56.8124364429816","54.8297825092281","53.615744036993","55.2997549575476","58.2183763323463","59.0064005760684","56.7494950556649","55.3881753036422","55.2041540188693","54.3898285287762","52.001156645271","53.2107038198398","55.353857172158","55.681049431522","54.4750234164483","52.7772248950506","50.8625327832967","50.6267994975216","51.3430582007032","51.8563919727641","50.8897790276968","49.3858485266196","51.0190529168319","50.2622700650723","49.5524358246433","49.5851439765989","48.0207304338583","46.1179641997829","45.0115339796939","43.393096868706","42.0434248818928","40.6405008912728","40.1954751318745","39.1758401420137","39.3276338208014","39.678790448393","39.8868735001327","40.3792763549551","41.183319497174","42.0291174426188","41.782439563076","41.6448437032693","42.488435801372","41.6017077552666","41.0246123137537","40.4531126047045","42.2703992981216","",
"Early-demographic dividend","EAR","Households and NPISHs final consumption expenditure (% of GDP)","NE.CON.PRVT.ZS","73.4651798487766","72.3642651611818","73.8324593140998","73.3815150510906","73.2262214648806","72.2590638957062","70.1850870023353","70.246913444347","68.6749951859749","68.0328709343103","67.763882458968","68.2250191833618","67.4397675272563","64.9503513330033","59.8439866205367","60.1220118465967","57.7370722312375","58.9399232100412","61.1765608020994","59.6028260379064","59.0408649337934","61.0188780008445","62.649963473212","63.5919198272172","63.4998310275787","65.3222692442418","67.0937547186928","66.2970525737332","67.0240064167352","66.0216003274702","66.3191696420183","66.9741330887435","67.6593409691205","67.1573163240216","66.6567335807385","65.528838637488","64.8746632665678","65.0636889645073","65.8641569081364","65.6269986093778","64.1969026701851","64.6872423964839","64.1788855038231","63.3399333678012","61.7464931291391","60.5712433546995","59.1981387981395","59.4057049126059","58.9598104676177","60.2007818394874","58.8918662636707","58.4135252436059","59.2112728508842","60.3042546719779","61.234023387813","62.1468696295538","62.0220468396764","61.121931919496","60.7494409188467","61.4676948794581","62.0814163713961","61.4321584325805","61.2381880817622","61.9088110943241","",
"East Asia & Pacific","EAS","Households and NPISHs final consumption expenditure (% of GDP)","NE.CON.PRVT.ZS","","","","","","","","61.046320620067","58.0474907864002","54.2344280292008","51.2420075404214","51.3142498069019","51.3561922974895","50.7982819056369","51.1874415738892","52.8161877024469","53.0726317345473","52.7382386024869","52.4439585240846","52.7224160432139","52.9615826684273","53.3111821461433","54.3086145007963","54.1268067985768","53.2139855389417","52.8652052933555","52.2536974319718","51.7772002039647","51.3018533703019","51.6736288312979","51.7844170194095","51.3738507221046","51.7893747268262","52.2060575453925","52.864001199403","52.9161200437362","52.9179282813314","52.8201510735587","52.6198873217189","53.7432742896732","53.3765099368201","53.7474020029685","53.9504837527555","53.2416782659463","52.329063061154","51.8033478274502","50.846764080705","49.5898919083107","49.0203419895315","49.0238542895933","47.8176521115798","47.5643602609404","47.5274426285447","46.8834571637762","46.5533736370491","46.2124688993784","46.6190889864285","46.1429280123814","45.9086683270106","46.31837999516","45.222348882882","44.1714157076063","43.8126685086153","45.8383675222832","",
"Europe & Central Asia (excluding high income)","ECA","Households and NPISHs final consumption expenditure (% of GDP)","NE.CON.PRVT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.1970535421821","61.1402885845221","61.7245845258392","61.0012138299531","65.812980872045","67.5984534182836","69.1255830672024","68.7595333170395","68.5061225115349","67.4805913508622","68.5683693992968","67.5981337748021","65.9681840531904","65.1256220534275","65.9646784574324","64.7461989377674","63.5533012269343","61.7243306277682","61.659610707611","61.0961662547785","61.8432854948244","61.7036193235501","60.8792445660545","60.9837683011064","61.7351163906095","60.5921914589513","61.103712196457","61.0879401441979","60.5266265270607","58.9191507117086","59.9370424594932","59.8846105063959","58.413336613283","58.1010808990815","59.997500333676","",
"Europe & Central Asia","ECS","Households and NPISHs final consumption expenditure (% of GDP)","NE.CON.PRVT.ZS","","","","","","","","","","","57.2888072029336","57.4033220782635","57.4268449552279","56.8679452988724","57.1516489064728","58.2862914909948","57.933605845517","57.9855981518912","57.4818243046176","57.7625718730907","58.3252839472575","58.8179994604999","58.8946542091365","58.8298737628735","58.4309369200217","58.316752961951","58.0030614671037","58.413870127766","57.94622784033","57.1251881110729","57.3447494110728","57.4441252996085","57.5002254392681","58.1086625879456","58.0813175660547","57.0740520702209","57.4203847573035","57.7301701658275","57.8691980285323","57.9194875945753","57.5943108080481","57.4141495900492","57.1878310822846","57.1836837995906","56.8879751597936","56.7491623116174","55.9433888450708","55.4286267875698","55.3834940869498","56.5952085125954","56.1298435513417","55.6676352017942","55.9741054516424","56.029611254682","55.6924800785484","55.3886001610218","55.3186689638169","54.9142110452418","54.524920657825","54.3000553385386","52.6267612974553","51.7637528344788","52.3837549853423","53.0038554291859","",
"Ecuador","ECU","Households and NPISHs final consumption expenditure (% of GDP)","NE.CON.PRVT.ZS","66.1196982394855","66.0242253070237","66.4787823610373","66.9508499347351","67.4771405836413","67.5123139908395","69.0945969042211","71.5382397236766","77.3208862032211","72.879391128935","74.3155506282129","75.1983362999019","70.6613994209379","67.4492594906283","55.4192207026702","61.7495200227848","60.6959663346599","56.4339767287378","57.4494030983352","58.6410039658052","57.0625274192392","58.9803668864923","64.0011445610759","63.7032299029979","63.3245423323905","62.6409715163883","62.668664384065","66.3100492461769","62.2650420102364","63.7760557527025","62.6921870200269","64.4634309186886","63.930168058496","71.4181567064893","70.9750477578431","72.2990009937484","70.2558838857165","70.3690766780641","72.5225513844333","65.0501720103181","63.6083073764659","72.6309899812146","73.4566507370372","71.8076623286367","70.3803531796766","68.2018967324513","65.4432552470891","64.3859095694022","60.4659499814179","63.1566983850131","63.6594012715438","61.2130255229973","60.5798597158116","59.5513203878947","59.2707666599616","64.2588180475011","63.5201523049222","62.8686259378349","62.824407440779","63.7522724045372","63.5146875404734","63.8199604801414","64.3525870700223","64.3485901523386","",
"Egypt, Arab Rep.","EGY","Households and NPISHs final consumption expenditure (% of GDP)","NE.CON.PRVT.ZS","70.9516657564173","69.6779964221825","71.4635789989585","69.8819005767646","67.4481074481075","67.084528801589","68.0489101541733","68.9521855767713","70.5001969279244","68.4034736138945","66.6260619690155","67.3430695855674","67.6656195268411","67.0477858393795","66.8880434048493","66.1044736742924","65.6847537511559","65.1201598070622","66.5929701733915","68.0872653475393","69.1701504733988","63.0986465779851","64.5039187744923","64.6616541353383","65.5063291139241","64.6112600536193","64.172335600907","69.708734368932","70.7792207792208","70.2597412987013","71.9206680584551","73.0666666666667","72.6096333572969","74.0979381443299","74.5714285714286","74.4607843137255","76.9398430688753","77.1718691237307","76.687543493389","75.0325097529259","75.8600411643634","75.2718148870923","73.7661652150963","73.0299401197605","71.6670100968473","71.5506035283194","70.6006151853651","72.3952738990333","72.3171412618649","76.0986374976012","74.5731808387204","75.5670629421632","80.7129635158536","80.7729520533219","82.9389671361502","82.4297229837555","83.0885066804458","86.0800350118986","83.2904719043333","80.4967834167262","83.6459383025063","86.0050126817847","82.5221549250877","82.5758842341734","",
"Euro area","EMU","Households and NPISHs final consumption expenditure (% of GDP)","NE.CON.PRVT.ZS","","","","","","","","","","","56.3924871478876","56.4351718860653","56.4292606631125","55.9665957432867","55.9909624184238","57.5785184038524","57.4363944205488","57.5463648132075","56.9128550844007","57.2231583634372","57.9104514057235","58.5897011698361","58.6616285157488","58.4895141389468","58.1324418569641","58.0604707267089","57.2838263392883","57.5838004370931","56.9224351573271","56.978519145463","56.4749912456458","56.6363471832083","57.001572583242","57.0241928021476","56.6703409822914","56.2143869911205","56.5426258137699","56.232372406506","56.0473979910576","56.1444878879285","56.1711887353477","55.9826888721676","55.5852354913342","55.7930395570686","55.5234865127655","55.6662066059648","55.149323483334","54.4973922178131","54.8390471214842","55.7912333112814","55.5392522570096","55.284454511882","55.5234873571651","55.1894003029487","54.6117219420472","53.9120911943866","53.7569437074406","53.4248252873175","53.2720099435347","52.8389798889335","51.242450176575","50.3883842890464","51.5193458218124","51.6488770994088","",
"Eritrea","ERI","Households and NPISHs final consumption expenditure (% of GDP)","NE.CON.PRVT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","103.951159281109","93.2436851140358","99.807645334636","94.3394696293893","91.82733747675","94.9812449167048","80.6393034585657","69.5428291640702","71.7465978760929","72.5383381881455","83.8222012181025","87.978121371834","97.14623270514","93.2011122846283","91.8608306017987","84.7076340024455","82.6290535823382","89.5393635089956","113.710773033046","98.1716854491738","","","","","","","","","","","","","",
"Spain","ESP","Households and NPISHs final consumption expenditure (% of GDP)","NE.CON.PRVT.ZS","","","","","","","","","","","64.0341348082956","64.2253699991851","63.8098817888917","63.5139179875385","64.1557407169585","64.2569928841685","65.6252220156534","64.960658246649","63.7946810904675","64.3505768768032","65.5629668001562","66.0142107461692","65.684226002719","65.0290528662515","63.6078876381837","63.3242409572351","62.5372265343763","62.5326330472724","61.7501584795036","62.0137414145407","61.4377977684139","61.3548758123416","62.0255165496643","61.9296288135927","61.7203718962655","61.0321579806153","60.4985008569453","60.2434432752504","59.7193097402796","59.6533846737965","59.6433739107338","59.2731661526083","58.6676252160738","57.8957072717374","58.2037976464405","58.0370899515365","57.7025720017194","57.5231940130352","57.3084916651085","56.733893139731","57.8496859754258","58.2100515584501","59.2426956921283","58.6698022331161","58.9741171125821","57.971487758391","57.7278762421336","57.9562470513425","57.6992368074597","56.9936428679679","55.5700690923067","55.6169534931532","55.8091740928591","54.2650321292324","",
"Estonia","EST","Households and NPISHs final consumption expenditure (% of GDP)","NE.CON.PRVT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.2636606697844","58.6148032741866","55.911020191932","57.9415049579209","57.9818246307349","57.381856552907","56.1803897692057","54.3996292722605","54.8211510001477","55.413875986983","55.2564489082928","55.4110543570256","54.3505488812159","54.1285371047419","52.4026069000777","53.3079401901038","53.3393355561936","52.4260526181192","50.0578161669879","50.3159279772344","50.7656094110643","49.8400487489185","50.4667033302024","50.442857639243","49.2270209732071","49.1546447918775","49.0441138740105","49.0013869341748","49.3492260994957","50.8319076975551","52.2685517934181","",
"Ethiopia","ETH","Households and NPISHs final consumption expenditure (% of GDP)","NE.CON.PRVT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.4333164755159","72.4631571005796","73.4670479688865","70.2145250716323","71.2444353893903","66.4668703530458","66.530735175847","65.6642066504524","68.6823121128637","70.0432684287148","72.2205175553049","77.4036282191939","78.909595946394","",
"European Union","EUU","Households and NPISHs final consumption expenditure (% of GDP)","NE.CON.PRVT.ZS","","","","","","","","","","","56.2022757060862","56.2276878842273","56.1965572678685","55.8096347519705","55.8854271776125","57.2970093233483","57.1940637442007","57.3572372762398","56.7822856384212","57.0617218623989","57.6462949522313","58.1885950427909","58.2757659204457","58.0990212420279","57.6650519769506","57.6254547057618","57.0360970506166","57.3802796923702","56.7465083538577","56.7458674380774","56.4406970742407","56.4741738411764","56.8964857929774","56.9292633882017","56.4916076257151","55.870853645715","56.2109514197207","55.9433365127114","55.7876446157865","55.8479959553975","55.8552337676178","55.7264921018287","55.4088453415813","55.5527990229407","55.2825392947331","55.4369240269664","54.8813956751733","54.2791074406235","54.6415661128787","55.5561337899896","55.3146226577881","55.0589460065502","55.3043004096201","54.9215394977381","54.3572479444068","53.6599814095068","53.5046203377655","53.2571918164663","53.1504629086028","52.6743999230454","51.1554398346609","50.3563351663642","51.4605702217393","51.5908363086701","",
"Fragile and conflict affected situations","FCS","Households and NPISHs final consumption expenditure (% of GDP)","NE.CON.PRVT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finland","FIN","Households and NPISHs final consumption expenditure (% of GDP)","NE.CON.PRVT.ZS","","","","","","","","","","","54.3470720674405","53.689370795187","54.1019997055281","52.8228300999928","51.0325745597543","52.8363369882703","53.3684278766605","53.791678839183","53.7633033128446","52.7448695642921","51.8805704099822","51.8089382832821","52.7808936249766","52.5997150997151","51.7982111447925","52.0841562902533","52.1730806050163","52.1626732058971","50.8102047999583","50.2736503796171","50.0527681280507","53.1692612152382","54.011275446418","53.9329517579722","52.6156697482514","51.007577142625","51.5988899457721","50.1146581921924","49.1061271599505","48.8548956560116","47.820157494171","47.5572735507873","48.267987065481","49.6651594447447","49.3848470149489","49.643520823971","49.8284749017997","48.5787906489396","49.3248495518731","52.1490081712383","52.629061319075","53.2544079330146","54.2200241543483","54.4027676083677","54.7973087853101","54.780391261323","54.7852046894774","53.5370662109601","53.4425734675837","52.8601614972455","51.5062165009074","51.6557862070074","52.2166358539628","53.2928435533441","",
"Fiji","FJI","Households and NPISHs final consumption expenditure (% of GDP)","NE.CON.PRVT.ZS","","","","","","","","","","","","","","","","","","","","","56.6105042583609","63.2905179924242","62.2345064666786","64.3756885505438","62.7914949423665","62.4764132482528","61.7007234726688","63.7627347802348","66.0328039808516","67.8183420653157","73.0067423737374","70.3743976493634","71.6494616186176","71.0074489593657","71.4745875575175","72.0329676278465","62.3726064542046","61.4310147136797","52.5944435987213","57.983629165465","67.396892758167","70.1829186602871","62.2121919584955","64.0748715949739","72.6468581534593","73.5580753968254","79.8113168222018","79.0199977941582","77.69909191994","74.3473187755801","72.5791937342671","67.5943651996857","67.0628194060141","66.0296083207788","65.2569994514576","60.9447030672789","63.8227953108914","64.2867507743431","66.2974680658562","69.5995611748058","76.3288344825915","81.8804765953494","82.385049921269","","",
"France","FRA","Households and NPISHs final consumption expenditure (% of GDP)","NE.CON.PRVT.ZS","57.6640386784288","58.0247658514945","57.9208043928904","58.0341639109064","57.0571551766629","56.3322237171747","56.0603116790373","56.069592641411","56.3278144517286","55.8492905176913","54.8314354571096","54.866709892275","54.6717644113457","53.956392868376","54.4181329952558","55.1735819285372","55.1601438787785","54.8958971821709","54.6290352111207","54.7967429388685","55.2761112316801","56.7871108455238","57.1123941477509","56.8227718495852","56.7147851921489","57.2275289484171","56.5363360059606","57.1696482913633","56.0601072453468","55.7404385855361","55.7120727435183","55.5078206888781","55.5793390765112","55.7227256809911","55.325823446384","54.9119856741097","55.360028844233","54.2646129720707","54.1816433210113","53.8378723977671","54.0425959030138","54.4083283983768","54.2979467416962","54.523702210819","54.3051010263086","54.5139612281779","54.299008981914","54.21357390046","54.5310634971452","55.3940867639798","55.3338899924156","54.8819300170202","54.7324273051205","54.5541992345705","54.2096418539512","53.9733413476214","54.3194538338948","54.1153969761492","54.0634759112269","53.7288194408469","53.1862855685617","52.4496149937744","53.0636223443617","53.3567129830893","",
"Faroe Islands","FRO","Households and NPISHs final consumption expenditure (% of GDP)","NE.CON.PRVT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.0232752914477","53.4104487098004","51.430625115934","50.1341037828658","50.5796453583669","54.3626128174808","56.3823404172957","64.5806879560315","57.4495570353455","54.8531756316314","53.9945012092613","58.5267570619633","51.3336688475088","52.124496379882","54.0303709235748","51.1804613297151","48.6933499645364","46.9527054339666","45.6579822792029","43.4827463536108","43.1223553251088","41.8607960413673","43.5553873681948","42.3384244128766","41.5654654595162","40.5727276441942","",
"Micronesia, Fed. Sts.","FSM","Households and NPISHs final consumption expenditure (% of GDP)","NE.CON.PRVT.ZS","","","","","","","","","","","","","","","","","","","","","","","","106.288936868449","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","Households and NPISHs final consumption expenditure (% of GDP)","NE.CON.PRVT.ZS","","","","","","","","","","","36.6480588495958","35.2998192197907","33.3639907834101","45.6858907510863","24.697339252085","23.4861591695502","16.4511194548741","23.5004346566213","36.4614206231454","33.9125209432206","26.1446582614466","26.7365412101","27.344604256035","29.8305347055637","29.8676262691171","32.3025658113962","47.3657419190634","51.6070160946938","47.7979160650229","54.9232497192063","49.7408367271381","44.4837721730927","49.6207804304649","48.3782509994513","43.0258729663772","41.2892089528119","39.149718483933","33.6555594866682","46.6063137996219","42.7871821664925","32.1754337342719","36.0669992182718","37.3150805141907","37.3160734657474","35.147327708484","30.0324011207688","30.1207769133792","29.522446989296","27.0790669652872","35.0563709662273","30.6426197834855","27.5735274678959","29.4451684914565","32.2834097575286","34.4900264964714","37.8384101109841","40.4392237312901","39.9697438003019","38.6144085783521","37.6737171297373","41.904065308849","34.1962565964621","30.0717104087845","34.4798397488958","",
"United Kingdom","GBR","Households and NPISHs final consumption expenditure (% of GDP)","NE.CON.PRVT.ZS","73.8812884725674","73.1991644156312","74.1855188337871","74.1427300663108","72.5643295666874","71.5214486058406","70.8912781101712","70.5477221679688","69.2914053452116","68.0434294310384","66.1443444564838","66.3472757147552","67.190084344785","66.6022864340789","68.5234716441945","68.0207862803595","66.7937280803399","65.4674291852323","64.9432265946575","65.112039962758","64.4386537061338","64.7952881059888","64.8311939053098","64.9671100089473","65.0839597516617","64.8684753613761","66.8858967953577","66.2518800785148","66.7295596193648","66.1282963114638","66.4546491400468","67.0944520237173","68.1594037222726","69.1153985819531","69.0873291053629","63.7065428569752","64.0432398930541","65.6561482266193","66.1792026247345","66.4977071607135","66.1425098478131","66.1664638109821","65.8675769384752","65.3496607419016","65.1328369008277","64.5451757248799","63.7123498170564","63.613586881578","63.7124748995984","64.2860740107515","63.8534135959462","63.9644169638937","64.1910119243865","64.7309557130756","64.358442406339","64.0937336775112","64.74271268223","64.1984420513599","64.6596856206186","63.9207921855786","59.238473657538","59.9166885446749","61.3619703391508","61.0774002777176","",
"Georgia","GEO","Households and NPISHs final consumption expenditure (% of GDP)","NE.CON.PRVT.ZS","","","","","","","","","","","","","","","","","","","","","55.8807876530069","55.2935436656367","53.1423290203327","53.1874477623281","52.6577954885078","56.1119397684495","57.5927680979806","56.9740451572062","59.2966194111232","62.7002926013655","67.4863022851797","65.8100908806017","84.9195710455764","113.000018296141","138.881403081015","101.885076639352","105.316440480807","102.030501218468","84.1215288425161","81.1546809674176","90.5129155565852","79.4720407551693","77.8159307939914","80.3143354234537","77.1688568142259","73.1079348415355","85.247898824502","79.6125645823771","85.489832187849","89.4012009340598","78.5052747302361","79.0847155063412","78.336916155859","75.5877884549386","75.9220865645294","75.2554654393887","70.8396033157333","71.814557329463","69.2424604398995","68.889522583759","79.8723525276668","81.4469063302813","73.1417146582487","71.4697191320286","",
"Ghana","GHA","Households and NPISHs final consumption expenditure (% of GDP)","NE.CON.PRVT.ZS","72.8423475258918","79.3548387096774","76.7983789260385","76.1818181818182","72.7346278317152","77.2851296043656","79.1172595520422","77.2606382978723","72.5882352941176","74.5627186406797","74.3691899070385","77.4","74.8134991119005","75.0071408169095","78.2188841201717","73.3106189664963","79.2215752375115","77.3716742811072","84.6564376250834","83.1053787825101","83.9004013814991","87.204306997494","89.7849648934078","90.8220041513166","88.5903733354031","83.9666752174623","83.130586456991","85.454691689008","84.8746570572947","84.546793921031","85.2168195290378","83.1991296499445","86.6341167551175","79.5017432401023","73.8228049951969","76.3353199943238","74.736874597617","83.4194028370201","79.4232944033302","85.7045452336757","84.2736985544609","83.2580357072499","82.6839691375711","81.4589276833989","80.5133642875374","80.9628339474896","81.9314931363098","92.3946557275332","94.2317088421404","89.0049167715734","93.6136944370181","85.8236454994008","83.7175303456969","76.322776050011","71.9398984048515","73.4677293047446","72.1479346116913","76.2720436442525","72.2346111688579","76.2351235806834","77.4675806010356","77.5552609916432","78.6131529724064","84.2485107085241","",
"Gibraltar","GIB","Households and NPISHs final consumption expenditure (% of GDP)","NE.CON.PRVT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Households and NPISHs final consumption expenditure (% of GDP)","NE.CON.PRVT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","48.4306387986365","48.6168346194748","52.078773834883","47.8830303912276","45.8732670175025","46.5818835362335","48.9264200487857","49.060625232197","50.929265270254","51.081279585224","52.7288892921385","51.3588432056991","54.6094190624597","53.2121137088829","52.7250263265998","53.2301927226811","54.7041329050164","47.6193487569288","50.4188339746016","50.6166322105808","90.8998287997727","93.8211218666791","88.7166910482573","93.5124488353649","79.9705689217531","81.7152769665581","79.9025259725512","85.1178285394946","82.7852237631943","85.7837320133204","83.5430567663458","74.3845981357814","73.5407008860869","73.2003316119022","72.8959985321188","69.1999651303468","72.1929272319374","72.9331551011167","",
"Gambia, The","GMB","Households and NPISHs final consumption expenditure (% of GDP)","NE.CON.PRVT.ZS","","","","","","","","","","","","","","","","","","68.2594131503511","71.4053292410714","70.1096966926335","62.9544620280699","51.502715987","60.942092579014","53.7464393205896","54.5154185022026","79.0317879287787","74.4282825140012","71.0361673500769","73.9110875094329","75.4322012655326","75.5894038181725","82.4280577329602","79.6549052210831","89.0768346782461","94.1021797524949","83.6122187354993","93.4379696177848","82.7032951994318","88.420290762405","87.2616142563101","89.8762876177046","81.2045323533243","88.5179142269403","87.3314891292092","90.9057662359416","92.9819089813148","85.7985060736946","87.2807707600182","93.120806388156","90.3977718067316","93.3086763224654","85.9391408581838","78.3863215893061","85.5433713043018","87.4238148724684","81.6612287203754","78.9831399949774","86.0234367481567","88.4987433632318","86.4067484502198","87.74124547095","90.8870948243285","91.5504015297889","85.9179912596809","",
