"Data Source","World Development Indicators",

"Last Updated Date","2025-04-15",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"American Samoa","ASM","Social contributions (% of revenue)","GC.REV.SOCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Antigua and Barbuda","ATG","Social contributions (% of revenue)","GC.REV.SOCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Australia","AUS","Social contributions (% of revenue)","GC.REV.SOCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.591650147659695","0.558020172280025","0.619127394566247","0.63008878523792","0.701324509699887","0.680182782709176","0.522815208006907","0.783926169759026","0.637162409529978","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Austria","AUT","Social contributions (% of revenue)","GC.REV.SOCL.ZS","","","","","","","","","","","","","29.7208423703911","30.2258852258852","30.6105218721967","32.4638668548348","32.7304808116453","33.4146533406783","34.6884590186545","34.1861782477341","34.6677041904432","34.6258432254354","35.178710667304","35.3917249305621","35.2911569687286","36.5370074771066","36.7634938184743","36.800619734676","36.1893478377941","36.8053056398128","36.5540400744831","36.3725879223432","36.4691753402723","37.458999589996","38.7671818681654","35.0167770495609","34.4056003915811","34.0665860716405","33.8964387806996","33.6574947837385","33.4079266614281","32.0175339120593","32.3030605603763","32.6554842721767","32.7573055119128","32.2714403859878","32.3566365480655","31.6882896123731","31.5462061804544","32.4008543120728","32.4181481110711","32.2792311488765","32.0856501812271","32.309588200777","32.4519398626983","32.1280539206573","32.8606408509068","33.4042037439451","33.569539778095","33.6989387021394","35.4403499584058","34.0716102076043","32.9825386332311","33.3627427946859","",
"Azerbaijan","AZE","Social contributions (% of revenue)","GC.REV.SOCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.7923213839461","22.8482480034604","23.0332316902448","21.6853757737772","","","","","","","","","4.82757575145035","6.64885213018808","5.580471617477","5.1776165575687","6.29232667902278","6.73872448306811","7.40640064558602","9.70344608868128","9.10409281340638","8.45384977058642","7.37133985307242","8.24867984704435","13.81326759166","10.8398977464041","10.2575131350094","","",
"Burundi","BDI","Social contributions (% of revenue)","GC.REV.SOCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Belgium","BEL","Social contributions (% of revenue)","GC.REV.SOCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.6311070540406","35.333073151694","34.6196290739028","34.3567042124056","34.3416105241791","33.422549562196","33.7996318088037","35.1346446273419","35.5092381985513","34.686559635349","34.181892247127","34.2933405366304","34.9205745573844","35.0436859390376","37.252196015184","35.8326755041673","35.5596955533545","35.0734295864406","34.8747519576674","34.6474573336301","36.1452194522513","36.4406871944159","35.81810115453","34.7963912043281","36.274085461411","37.6999420032215","35.5464018330147","35.4512703233125","","",
"Benin","BEN","Social contributions (% of revenue)","GC.REV.SOCL.ZS","","","","","","","","","","","","","","","","","","4.63593504452593","5.50340083275144","5.70442549736094","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Burkina Faso","BFA","Social contributions (% of revenue)","GC.REV.SOCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bangladesh","BGD","Social contributions (% of revenue)","GC.REV.SOCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bulgaria","BGR","Social contributions (% of revenue)","GC.REV.SOCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.1571944584153","23.5635181767113","29.641966189567","29.7651282668432","22.1619801477693","30.5070422535211","28.1523719165085","27.016815126206","25.8106847290044","27.5745714731516","29.1406997181882","26.1837629024736","27.747535826634","27.6107775027482","26.4737825770948","26.7597467067028","23.5401573422742","21.6951319601258","20.4712764543988","22.4864520255864","22.2501566977077","22.9265943218947","22.1450579543251","22.8727121775358","23.4220451460997","23.1866925860215","24.0261565546246","24.9632866926438","24.8872999223101","24.6556980609611","27.322742400159","26.0495301877134","22.5655482278969","24.4524009455707","",
"Bahrain","BHR","Social contributions (% of revenue)","GC.REV.SOCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bahamas, The","BHS","Social contributions (% of revenue)","GC.REV.SOCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0456974209158362","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bosnia and Herzegovina","BIH","Social contributions (% of revenue)","GC.REV.SOCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.1616534822936","33.1080139316109","33.2451602507135","36.7930366884972","38.87620615544","39.0023684859248","39.3801495076821","38.9215021968846","39.739390071734","39.0154454384054","39.0792056271892","39.1441242325914","38.8720484756719","38.6248991193293","39.4322030778309","41.1174020901271","40.0748050488342","39.4022852165005","40.180532193756","",
"Belarus","BLR","Social contributions (% of revenue)","GC.REV.SOCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.1864406779661","26.7289719626168","24.2681488967492","31.1777841177181","31.0272944719603","30.4257330289855","34.2570805204769","34.2823386828062","35.451450121766","38.1040310657694","40.8828777573767","36.1205118869791","34.1473686297289","33.4207602676296","31.5380191099647","30.2867733703344","28.7185385189544","32.6080556053302","37.2393023038514","33.4038091747716","34.8595198269465","39.6073423451484","39.0614264594704","34.6394667678829","33.234223801528","31.5749421889543","31.1263871558835","33.386447036901","35.8849207297661","35.2398337690264","37.1143521738611","34.057037222997","",
"Belize","BLZ","Social contributions (% of revenue)","GC.REV.SOCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0811577326999501","0.15498529423423","0.111253201993847","0.118716517648816","0.177025737703034","0.105617395806368","0.122417182920948","0.118456080849392","0.104254494906912","0.122713935890931","","2.17298842979178","2.22850676208056","","","","","","","","","0.0955284372778928","0.0823929979645028","0.0786010387920991","0.0767270975756384","0.0569634920442284","","","","","","","","",
"Bermuda","BMU","Social contributions (% of revenue)","GC.REV.SOCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bolivia","BOL","Social contributions (% of revenue)","GC.REV.SOCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","9.63440860215054","13.7978681405448","9.22070196311719","2.05074730622176","7.6596963620739","8.16882831391515","7.82489565743779","7.40490542506755","5.50608688962825","6.01306208242624","6.60494465708079","11.5321339489466","12.8150834305422","8.55676301607803","9.90647586910788","8.55440460207172","9.22209486517414","8.66585016840027","10.1316198892256","7.8710944390221","7.58439139817322","4.71519332789464","7.01556118385957","","","","","","","","","","","","","","","","","",
"Brazil","BRA","Social contributions (% of revenue)","GC.REV.SOCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.5529577946931","31.8870126994403","31.4412568226523","32.2561576862547","33.7823427905954","31.6180564110507","31.2806879470141","33.8720942275792","32.294274771461","31.8404309758304","34.5242938230532","30.7107736014885","28.5301073636796","23.1901421736696","",
"Barbados","BRB","Social contributions (% of revenue)","GC.REV.SOCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.49434193534266","5.99757673667205","0.0522501452575143","0.0544893285337928","0.0403745801731948","0.0361808985303576","0.0298047067966338","0.0322277130086814","0.019588325670417","0.019632254558842","0.0181769664126604","0.0184177854275985","0.0217760992257744","0.00832839790453467","","","","","","","","",
"Brunei Darussalam","BRN","Social contributions (% of revenue)","GC.REV.SOCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bhutan","BTN","Social contributions (% of revenue)","GC.REV.SOCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","0.413950119010659","0.206111658750784","","","","","","","","","","","","","","","","","","","0.344864416967816","0.327477924970244","0.307273061785581","0.318384410029486","0.345590703850077","0.0854980638639644","0.0835845498234651","0.0711006379707636","0.0738637652826444","0.0643893465160196","0.609653331664736","0.527984716249838","0.485621333093938","0.420877226999631","0.502146870181594","0.524297663321609","","","","",
"Botswana","BWA","Social contributions (% of revenue)","GC.REV.SOCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Central African Republic","CAF","Social contributions (% of revenue)","GC.REV.SOCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.39092949977901","","","","","","","","","","","","","","","","","","","","",
"Canada","CAN","Social contributions (% of revenue)","GC.REV.SOCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.8651169569336","18.0182748741342","19.8778280847399","20.8386285590677","21.6748541096568","20.9594182500586","19.7304648717241","19.0992240206928","19.1120839014588","19.0361677106583","18.8661802378576","20.2841026881349","21.9101657296336","22.0997720899807","21.5349813283968","21.4261406175556","20.8268776579109","21.0190975213424","21.6219998839381","23.243451131495","23.0197142776156","22.4927020268273","23.2244548321586","23.7502395953775","23.4456523019303","23.2597246552576","23.202941330489","21.8087638681901","21.2381326161336","22.0732702311389","22.1392037143639","21.7174518688414","22.9504613084492","23.0790649250027","",
"Central Europe and the Baltics","CEB","Social contributions (% of revenue)","GC.REV.SOCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.1168257878629","33.7477140220088","32.8448741039205","32.0877950316228","30.5495993980227","32.1108822540615","31.9139593056491","32.5224380057919","34.8810303545026","34.9094300188269","34.8411270276409","35.08605265284","33.5506725536503","31.5346072049467","33.165209569181","32.7953069773229","31.3541558216207","33.049754246788","33.6537406946465","33.7897331899289","33.7274869042728","32.7839864195784","31.6105570849896","31.8141040109806","30.794661356416","33.0761234444627","32.4502309416977","36.8970395001026","32.3626529078995","33.0886618741329","31.79405240479","32.0440683229387","31.2401052943863","",
"Switzerland","CHE","Social contributions (% of revenue)","GC.REV.SOCL.ZS","","","","","","","","","","","","","36.3509593931281","43.1093289085546","44.2295293359123","46.1110471585895","44.3270950873813","46.168123375966","46.0642786890447","47.1582946653795","46.4895032097623","46.8746620525576","46.5699471532556","47.645982365663","47.6347947965486","","","","","","36.5231277649794","37.7020179758231","37.5670835768237","41.5132070232422","39.3197026097006","40.6205650055538","39.9148198083347","39.9076487948183","36.736925437675","37.983326296467","35.4302649544391","38.288426832576","38.980438134202","37.9934764208055","36.5711835557964","35.6967571465505","34.9513644777738","35.0543558331123","34.7137059126821","36.6083873085316","35.8546830116178","37.1563424947015","37.7777773002897","37.5251958484852","37.9815904993907","37.1673142707298","37.5070956206216","36.0975415119122","36.4324539391404","36.4691437961331","39.0398441876502","36.5710745814519","38.1727825573154","38.7920963842247","",
"Channel Islands","CHI","Social contributions (% of revenue)","GC.REV.SOCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Social contributions (% of revenue)","GC.REV.SOCL.ZS","","","","","","","","","","","","","28.5714285714286","18.75","9.72762645914397","9.15721231766613","11.0214375788146","11.8478626725008","11.7566954153427","16.1312046904092","16.6448303738187","12.7254829580411","8.50393700787401","8.32556404997203","8.3751447317638","7.32001608794745","7.50823007010598","7.35661719719615","6.97384901506813","8.0050148879486","8.38434739657501","7.04169048392942","7.08873664112245","6.64857465241439","6.513489715926","6.09063376645127","6.09099083442267","6.12826169355828","6.44604660033447","6.81757325747903","6.57022529188154","6.63475617099406","6.94591516959635","6.87663655221664","6.44958927829717","5.91858766749222","5.23403618962165","4.88086792562641","5.60564175669385","7.46363356760434","6.25632560406024","5.89606227033918","6.272498800201","6.82840298248656","6.90217416623611","6.71412850656962","6.93408695748799","6.91575083057027","6.63068620824043","7.04351689273856","7.73597350599837","4.86441750641027","3.76758361311181","5.07359938996174","",
"China","CHN","Social contributions (% of revenue)","GC.REV.SOCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.5078247563752","30.5976982808333","31.2694220216201","32.0972168095844","37.8557216163429","37.7697803838233","34.4778211340833","40.2542071896761","41.4590189764005","42.7678191131633","",
"Cote d'Ivoire","CIV","Social contributions (% of revenue)","GC.REV.SOCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.58578582096108","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cameroon","CMR","Social contributions (% of revenue)","GC.REV.SOCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.84031117989042","1.69893322797313","3.34738158133532","4.01660195474628","3.5582662860109","2.1862302903791","","","2.05842446451972","2.15687178659535","","","","","","","","","","","","","1.3742320835781","1.37765169328351","1.37597744739403","1.51018615493767","1.50845341342422","1.45660401361193","1.39488613158826","1.35365306691283","1.77182880422694","1.56336926788611","","","",
"Congo, Dem. Rep.","COD","Social contributions (% of revenue)","GC.REV.SOCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Congo, Rep.","COG","Social contributions (% of revenue)","GC.REV.SOCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Colombia","COL","Social contributions (% of revenue)","GC.REV.SOCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.88380600227797","8.17017827781824","7.62545687056178","","","11.0353778309592","","","","","17.0399442147926","13.5665337010393","12.4582978377629","18.0018320308325","20.0750453991253","12.9823482948101","15.9108055218657","16.3921321631323","18.2137432960152","7.27819923747506","16.5323584258946","15.2069821586679","15.5678464448452","15.5763184560369","19.0464578791186","17.9398041714223","",
"Comoros","COM","Social contributions (% of revenue)","GC.REV.SOCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cabo Verde","CPV","Social contributions (% of revenue)","GC.REV.SOCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.99057607291791","1.63563254187513","0.262915792027582","0.133878181308976","0.129298315860194","0.112597711595366","0.102266532905166","0.120909486301551","0.121094679345169","0.168458564341523","0.113850529753481","0.137206985624995","0.129696027507899","0.157005755436098","0.141613513380573","0.177941895252734","","","","",
"Costa Rica","CRI","Social contributions (% of revenue)","GC.REV.SOCL.ZS","","","","","","","","","","","","","13.4920634920635","12.962962962963","15.9183673469388","21.1221122112211","21.9178082191781","16.4009111617312","23.304347826087","28.9556962025316","28.8617886178862","25.2208047105005","23.1356429829712","25.1511917467094","23.8317757009346","26.4813460131675","24.6517595307918","28.0821917808219","26.937984496124","29.6367480299827","29.80115990058","29.6948067930101","27.4975579433443","29.4792903666919","31.9568349734817","28.1492746841366","29.4928587036412","30.9026306353294","29.733529817351","31.3376148820729","33.3627828856031","33.1818144045472","33.2800665469988","32.3350639483348","31.8955073575385","31.8504724331434","30.5144885061864","29.9796454312559","30.7737574604187","33.5654699939363","35.3861393559924","35.6611209231664","35.5778747729623","35.5456930265673","36.0486990180216","34.5187043359399","34.5718793340949","36.0040475426314","33.8528951164137","33.9806452995836","36.2723249925541","33.586957194915","32.3459745975051","32.5190703164151","",
"Caribbean small states","CSS","Social contributions (% of revenue)","GC.REV.SOCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cuba","CUB","Social contributions (% of revenue)","GC.REV.SOCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Curacao","CUW","Social contributions (% of revenue)","GC.REV.SOCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cayman Islands","CYM","Social contributions (% of revenue)","GC.REV.SOCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cyprus","CYP","Social contributions (% of revenue)","GC.REV.SOCL.ZS","","","","","","","","","","","","","7.06781279847182","7.64384015917759","6.95353403141361","6.43519904220294","6.6581956797967","6.21251874062964","8.54293531021096","8.51515595255527","9.73334101249786","18.8514909949808","17.0585669534874","16.7498094644218","17.0721074200018","16.9984096855281","16.8621013133208","17.0042771228207","16.391667911005","15.2211045739229","15.4931560862953","16.2886370225161","15.4103047978498","15.6948184908363","14.9747390871108","23.9356951473653","24.8476112026359","25.929033804843","25.5810627190159","25.2816356727309","23.7120799012714","23.2226872189441","23.4124390366534","23.5018891134347","24.9924191885499","24.5000624364486","23.1141609075499","20.9848931820365","21.8284418426812","26.3220760753644","26.1236183906797","26.5638665751692","27.0204247811631","26.8336136370115","25.5609890488326","26.0328926508499","26.1689136581568","26.3100698788177","26.0429820868996","29.9736864808903","32.8033347189506","31.1956725967386","30.5814276777647","32.9083779073262","",
"Czechia","CZE","Social contributions (% of revenue)","GC.REV.SOCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.9446957552011","38.7543122491375","42.3694198106118","44.4292022342204","45.7110011463876","46.162917667613","45.6678902860713","46.617915904936","45.0426000653307","46.8991631399752","42.4270434039263","44.8048143742442","46.3982251482251","46.94346098476","46.4184029217222","47.3081763787187","45.6930004722014","45.9789742169066","44.8784414918899","44.8785762930035","44.6610391189486","45.3492082975328","43.9095597606048","45.1912064097516","45.8454910467466","46.8767517723152","47.216847607623","48.4493344603199","50.7152184131306","49.2368571100671","","",
"Germany","DEU","Social contributions (% of revenue)","GC.REV.SOCL.ZS","","","","","","","","","","","","","46.6237633272499","47.5563444233468","48.8861576279","50.9908787867686","52.1357906230355","51.3013636225589","51.2769580022703","51.5041576187702","53.938311917123","54.948729873984","55.0465208250943","54.7098734177217","52.1935483870969","52.1590068388099","53.005682904364","53.6163016825906","54.6855195799246","52.8752221935249","","54.2915166417845","53.6219752711077","54.9334771390787","55.0653667459692","57.0630045158123","59.2874336661076","60.0372374155075","59.5299680985827","57.9111058682497","57.0920673355896","57.8398064721459","58.287064732421","57.5288101270407","59.0213621840067","58.5229170932526","57.1958199409618","55.0778681743959","54.6729764546412","55.2768289261663","55.5444185808917","54.3104154023882","54.4081901727543","54.4392812121512","54.3522872870074","54.6848550198451","55.3206941152788","55.4846271329933","55.4233122332772","55.6559139784946","58.0927392885477","56.2868275369143","56.0326438453487","","",
"Djibouti","DJI","Social contributions (% of revenue)","GC.REV.SOCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Dominica","DMA","Social contributions (% of revenue)","GC.REV.SOCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Denmark","DNK","Social contributions (% of revenue)","GC.REV.SOCL.ZS","","","","","","","","","","","","","5.07205794504182","1.6831801360869","1.63676096748777","1.72370231043486","1.66766863051581","1.75893918410521","1.68158495936482","1.91255487844833","2.23173680590989","2.67177118781397","3.50947914347771","4.78531884781885","4.67810332397444","4.55285588594769","3.62707102366985","4.5301813907188","3.20858757504824","3.33529620342932","3.75342870339241","3.79748805018921","3.84348094106837","3.89064316396105","3.89927450001919","3.50139985115507","3.42665205515923","3.4772312329918","3.36414481025861","5.13750485650982","5.56724363265436","5.50986646825554","4.12968870182453","4.10104080316846","3.76903855306997","3.4630726072924","3.35767196426458","3.11162196246091","3.04782498806482","3.19667988055009","3.17117717769469","3.13879118888984","2.84356553006951","2.541005244562","2.32552530534277","2.43561207461934","2.37910262906041","2.26830973333541","2.24449355994208","2.06597455264137","2.12604337365245","1.94086623660644","1.91674583517951","1.88707840935145","",
"Dominican Republic","DOM","Social contributions (% of revenue)","GC.REV.SOCL.ZS","","","","","","","","","","","","","3.93452039058013","3.93782383419689","3.38609497094771","2.82040040917726","3.3387358184765","3.27722329807836","3.68080094228504","4.057931411395","3.84818691193572","3.64800325170206","4.76423161495236","4.39014498631248","4.68910891089109","3.45770999476105","3.09653172106704","3.8662146303299","3.6599862359492","4.02860587104552","5.18095029679678","5.32501623480559","4.05312521986675","4.30236699033736","4.5088330419386","4.36688063579398","4.67162245106731","4.74082833110252","4.72399814600914","4.68885919033406","4.87750056192403","4.39743668958842","4.23834609197367","3.00307364267345","0.654008625079662","0.741261400194113","1.32906882629227","1.22710103599131","1.7573662575142","2.57541510369027","3.03987096434522","1.68438029745845","1.58006012839676","1.49885015229151","1.95463564049687","2.03291764247101","1.86152818832144","1.5518688185869","1.49840037761973","1.38324888942107","0.738490970296034","0.571273778642307","0.762837690505129","","",
"Algeria","DZA","Social contributions (% of revenue)","GC.REV.SOCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific (excluding high income)","EAP","Social contributions (% of revenue)","GC.REV.SOCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Early-demographic dividend","EAR","Social contributions (% of revenue)","GC.REV.SOCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific","EAS","Social contributions (% of revenue)","GC.REV.SOCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia (excluding high income)","ECA","Social contributions (% of revenue)","GC.REV.SOCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.7185385189544","32.6080556053302","30.2691480931261","26.0657798878087","26.538069956401","25.9434930510349","24.6872459281096","24.8289319980095","24.635361103207","24.5368390286921","23.0839924879163","25.2553072186816","23.8399391762431","21.9163687991406","20.3544952826864","21.0037376619067","",
